20159 23.19337896684744
42847 22.199329616067917
2738 21.712499353443413
61141 17.05333332854043
81463 17.00436880655153
27106 16.94618469222757
27426 16.82711318826275
59459 16.768629120809468
83370 16.70233201409853
26432 16.500046601848734
14314 11.723757239177218
72569 11.651268687433392
54533 11.382470307868404
26385 11.146666241210383
68724 11.138444914913421
14069 11.09493293681841
22021 11.04962839813325
79396 11.031908950122727
26386 11.029655981482009
54540 10.962016961002078
16391 10.946497750845419
75108 10.814535648719595
66866 10.800574692062874
6062 10.774451366838825
84873 10.740484126788871
26644 10.693667715336675
80988 5.705206123318722
9272 5.700963398330443
63966 5.695231130901358
46874 5.685849088688613
46863 5.66905187998556
29311 5.659810526819536
83883 5.645173794751193
46864 5.639377785628143
46865 5.639377785628143
26642 5.602083685850226
27537 5.586978605424126
39658 5.561760185823565
26258 5.5538606715512655
56704 5.54721293647792
82912 5.545927293859624
85889 5.543651062207285
29339 5.541114466690663
19146 5.5405951255345185
37101 5.536977023346495
43566 5.53543558803863
49104 5.5318600401610425
77171 5.531370474136213
55692 5.530145844085983
34793 5.529573078485224
54609 5.5286965007542825
78569 5.5286965007542825
24107 5.528313689563001
31472 5.5278254943121965
59022 5.5275555329624435
53387 5.5110835034323316
71622 5.5088949042483275
78586 5.501857181711274
70200 5.490178018362366
31553 5.4772471179991165
72468 5.341428112132634
21894 5.178949140168494
21897 5.172674855450461
9117 4.92648728036818
