8768 17.574878927425956
55797 16.929974039601728
35104 16.741167518726254
55914 11.884237337438233
3610 11.700618942088404
3641 11.698168758495996
11114 11.667977993745907
70629 11.564502897115245
79605 11.477076670184477
41487 11.394134330686466
26322 11.370076635681219
19488 11.241631716630765
48692 11.132426297155206
43962 11.114593850902375
76750 10.999902221906984
76779 10.997784466016077
37153 10.94645221449937
73988 5.999110965904432
70643 5.9558562660323275
9473 5.909637879734672
58126 5.866678218030287
42907 5.837698044394583
83238 5.761959712230367
34428 5.725730871225064
54695 5.672239370135263
59914 5.663602976102613
15404 5.643852949606301
61191 5.591714502640885
46422 5.586528645914433
19365 5.513966342855821
72885 5.5026737985852545
60305 5.474288018807646
58438 5.466451334678864
60227 5.432909752652761
12740 0.0
22906 0.0
25548 0.0
25956 0.0
43806 0.0
52913 0.0
5650 0.0
64168 0.0
72605 0.0
78418 0.0
82677 0.0
84892 0.0
