46714 3.828641396489095
75452 3.828641396489095
17078 3.1354942159291497
20316 3.1354942159291497
38068 3.1354942159291497
52066 3.1354942159291497
53345 3.1354942159291497
57152 3.1354942159291497
79396 3.1354942159291497
35782 2.7300291078209855
61561 2.7300291078209855
62221 2.7300291078209855
80477 2.7300291078209855
81480 2.7300291078209855
15606 2.4423470353692043
29045 2.4423470353692043
39400 2.4423470353692043
43604 2.4423470353692043
50020 2.4423470353692043
58894 2.4423470353692043
76605 2.4423470353692043
28761 2.2192034840549946
44746 2.2192034840549946
48443 2.2192034840549946
5671 2.2192034840549946
77790 2.2192034840549946
9611 2.2192034840549946
11352 0.9382696385929302
11732 0.9382696385929302
14554 0.9382696385929302
19930 0.9382696385929302
21688 0.9382696385929302
22584 0.9382696385929302
3627 0.9382696385929302
4075 0.9382696385929302
44554 0.9382696385929302
61647 0.9382696385929302
62192 0.9382696385929302
65206 0.9382696385929302
67715 0.9382696385929302
6985 0.9382696385929302
70456 0.9382696385929302
79601 0.9382696385929302
8125 0.9382696385929302
86068 0.9382696385929302
58137 0.8842024173226545
