22679 62.07552685359333
74010 61.637593479524035
60110 60.61584418072856
68716 56.36078587095238
70303 49.02797372099247
68718 45.181990419993284
81084 37.93381795507705
78749 33.46956416016637
83284 33.41981886120341
3541 32.77311732766135
13248 27.716230376796872
49463 27.53496774641673
82679 23.68840489052377
66894 22.948174153620233
43329 22.488239424046064
72816 22.441875445078324
83291 22.248738509385774
24911 22.10810205369857
53140 21.772264460316638
26903 21.523991966055004
75243 17.713281170369186
52940 17.645293165483377
52741 17.241233138620967
82598 16.953670474739432
79585 16.94260227680003
73431 16.92296754964712
78863 16.877256568382165
79369 16.81728164167595
67922 16.657212835941646
49575 16.560366543401564
79864 16.161567394914396
82616 12.211779924748798
82279 11.574090024832357
86514 11.540292126988426
71555 11.20228948206482
76422 11.155751920352078
79559 11.13273581416058
20188 11.064434306170305
32034 11.03980161160097
77250 11.030127310906053
74017 5.855805350124068
71543 5.854142958916802
71542 5.852080401878134
82609 5.831220681765654
85143 5.645136648433498
51927 0.0
